Order,Family,Genus,Species,MorphoTraitValue,BodyMass_g,MorphoTrait,Original_Unit,DOI
Diprotodontia,Pseudocheiridae,Pseudochirops,Pseudochirops_corinnae,5.36,1123,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Petauridae,Petaurus,Petaurus_australis,5.71,555,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Pseudocheiridae,Pseudochirops,Pseudochirops_archeri,5.87,1095,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Phalangeridae,Phalanger,Phalanger_lullulae,6.09,1632.5,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Potoroidae,Potorous,Potorous_platyops,6.3,600,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Petauridae,Dactylopsila,Dactylopsila_palpator,6.91,435,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Macropodidae,Lagostrophus,Lagostrophus_fasciatus,7,1750,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Pseudocheiridae,Pseudochirops,Pseudochirops_cupreus,7.54,1700,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Macropodidae,Lagorchestes,Lagorchestes_hirsutus,7.77,1265,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Potoroidae,Bettongia,Bettongia_tropica,8.92,1200,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Potoroidae,Potorous,Potorous_tridactylus,9.53,1100,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Phalangeridae,Phalanger,Phalanger_sericeus,9.96,2003,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Phalangeridae,Wyulda,Wyulda_squamicaudata,10.1,1675,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Potoroidae,Bettongia,Bettongia_lesueur,10.5,1300,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Macropodidae,Dorcopsulus,Dorcopsulus_vanheurni,11.8,1696.5,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Phalangeridae,Trichosurus,Trichosurus_caninus,11.9,2900,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Potoroidae,Aepyprymnus,Aepyprymnus_rufescens,12.3,2600,BrainMass,g,10.1038/s41559-024-02451-3
Diprotodontia,Phalangeridae,Phalanger,Phalanger_gymnotis,13,2700,BrainMass,g,10.1038/s41559-024-02451-3
